target_id	length	eff_length	est_counts	tpm
CIMG2_000001-T1	793	554.1	18	6.33867
CIMG2_000002-T1	336	144.137	9	12.1837
CIMG2_000003-T1	1206	956.181	72	14.6929
CIMG2_000004-T1	2086	1785.65	32.7103	3.5744
CIMG2_000004-T2	2077	1776.16	9.62725	1.05763
CIMG2_000004-T3	2096	1771	84.6624	9.32794
CIMG2_000004-T4	2156	1818.04	0	0
CIMG2_000005-T1	318	130.595	1	1.49413
CIMG2_000006-T1	549	344.205	1	0.566886
CIMG2_000007-T1	735	522.929	687	256.347
CIMG2_000008-T1	762	521.246	260	97.3295
CIMG2_000009-T1	237	74.5509	14	36.6428
CIMG2_000010-T1	768	507.348	57	21.9221
CIMG2_000011-T1	318	130.595	15	22.412
CIMG2_000012-T1	564	294.172	116	76.9433
CIMG2_000013-T1	1986	1825.33	10.7722	1.15153
CIMG2_000014-T1	306	121.713	0.6237	0.999891
CIMG2_000015-T1	2412	2175.86	24.6041	2.20643
CIMG2_000016-T1	357	160.195	13	15.8347
CIMG2_000017-T1	1452	1304.68	56	8.37524
CIMG2_000018-T1	387	184.358	0	0
CIMG2_000019-T1	2637	2582.09	104	7.85914
CIMG2_000020-T1	213	60.1548	9	29.1935
CIMG2_000021-T1	597	365.529	123	65.6595
CIMG2_000022-T1	462	252.522	125	96.5882
CIMG2_000023-T1	3905	3653.51	385.127	20.5687
CIMG2_000024-T1	796	555.429	1.24499	0.437371
CIMG2_000025-T1	1509	1328.45	232	34.0765
CIMG2_000026-T1	318	130.595	102	152.401
CIMG2_000027-T1	216	61.9078	79	248.998
CIMG2_000028-T1	891	689.064	273	77.3067
CIMG2_000029-T1	354	157.803	111	137.253
CIMG2_000030-T1	1680	1430.19	1118	152.532
CIMG2_000031-T1	213	60.1548	2	6.48744
CIMG2_000032-T1	1821	1566.87	313	38.9786
CIMG2_000033-T1	1263	1055.71	180.662	33.3915
CIMG2_000034-T1	4398	4195.6	384.338	17.8745
CIMG2_000035-T1	2145	1989.07	257	25.2115
CIMG2_000036-T1	2613	2402.22	70	5.68589
CIMG2_000037-T1	1176	999.898	291	56.7873
CIMG2_000038-T1	756	535.668	82	29.8697
CIMG2_000039-T1	1644	1528.27	144	18.3855
CIMG2_000040-T1	1875	1809.94	141	15.2009
CIMG2_000041-T1	1234	1066.4	193	35.3142
CIMG2_000042-T1	1041	841.994	39	9.03794
CIMG2_000043-T1	303	119.581	0	0
CIMG2_000044-T1	1967	1817.33	113	12.1327
CIMG2_000045-T1	2217	2029.03	119	11.4439
CIMG2_000046-T1	1254	1224.48	64	10.1986
CIMG2_000047-T1	1616	1463.13	297	39.6083
CIMG2_000048-T1	1482	1316.05	139	20.6089
CIMG2_000049-T1	1305	1282.12	268	40.787
CIMG2_000050-T1	2028	1983.02	427	42.016
CIMG2_000051-T1	468	273.994	8	5.69721
CIMG2_000052-T1	1815	1807.22	81	8.74555
CIMG2_000053-T1	4222	4132.88	169.526	8.00383
CIMG2_000053-T2	4296	4200	23.799	1.10566
CIMG2_000053-T3	4290	4185.65	18.6749	0.870578
CIMG2_000054-T1	1282	1094.42	323.886	57.7458
CIMG2_000055-T1	2514	2093.73	349	32.5251
CIMG2_000056-T1	174	39.5994	0	0
CIMG2_000057-T1	252	84.1796	0	0
CIMG2_000058-T1	3392	3237.02	437	26.3421
CIMG2_000059-T1	815	596.826	27	8.82734
CIMG2_000060-T1	372	172.207	12	13.5971
CIMG2_000061-T1	1622	1551.35	169.425	21.3099
CIMG2_000061-T2	1694	1625.67	18.5749	2.22951
CIMG2_000062-T1	1402	1201.03	969.538	157.516
CIMG2_000062-T2	1400	1199.13	425.462	69.2322
CIMG2_000063-T1	783	633.711	10	3.07909
CIMG2_000064-T1	2303	2332.4	122	10.2064
CIMG2_000065-T1	270	96.1137	6	12.1809
CIMG2_000066-T1	993	824.142	45.2205	10.7065
CIMG2_000067-T1	2986	2878.86	84.8742	5.75266
CIMG2_000067-T2	2486	2374.3	4.90523	0.403123
CIMG2_000068-T1	4199	4113.53	0.000203636	9.65945e-06
CIMG2_000068-T2	4132	4060.85	26.1808	1.258
CIMG2_000069-T1	2466	2354.68	55.819	4.62556
CIMG2_000070-T1	345	150.925	6	7.75719
CIMG2_000071-T1	396	191.707	9	9.16047
CIMG2_000072-T1	836	615.363	36	11.4152
CIMG2_000073-T1	3596	3669.42	143.852	7.6495
CIMG2_000074-T1	6430	6422.49	55.9731	1.70055
CIMG2_000074-T2	7134	7192.83	130.027	3.52734
CIMG2_000074-T3	7203	7165.12	0	0
CIMG2_000075-T1	1839	1641.11	34	4.04254
CIMG2_000076-T1	1569	1499.53	34	4.42423
CIMG2_000077-T1	1672	1537.61	610	77.4101
CIMG2_000078-T1	1344	1261.72	176	27.2184
CIMG2_000079-T1	3729	3791.72	40	2.05844
CIMG2_000080-T1	4052	4151.66	89	4.18294
CIMG2_000081-T1	2146	2243.45	83	7.21897
CIMG2_000082-T1	5288	5748.66	288.04	9.77689
CIMG2_000083-T1	1272	1187.65	39.9597	6.56519
CIMG2_000084-T1	609	364.49	0.56258	0.30117
CIMG2_000085-T1	957	857.544	27.5064	6.25879
CIMG2_000086-T1	8020	8319.31	146.931	3.4462
CIMG2_000087-T1	2011	1824.53	392	41.9227
CIMG2_000088-T1	2132	1958.82	0	0
CIMG2_000088-T2	2242	2057.11	91	8.63173
CIMG2_000089-T1	1941	2057.01	296	28.0782
CIMG2_000090-T1	234	72.7384	26	69.7466
CIMG2_000091-T1	1040	867.163	6	1.35009
CIMG2_000092-T1	2583	2442.23	92	7.35046
CIMG2_000093-T1	3193	3041.39	2994.62	192.125
CIMG2_000094-T1	468	315.143	1572.23	973.472
CIMG2_000095-T1	106	17.8935	4	43.6193
CIMG2_000096-T1	2487	2483.36	90	7.07158
CIMG2_000097-T1	576	360.223	2	1.08336
CIMG2_000098-T1	915	709.71	4	1.09975
CIMG2_000099-T1	978	863.975	14	3.16185
CIMG2_000100-T1	3012	2965.85	53	3.48691
CIMG2_000101-T1	870	742.401	9	2.36547
CIMG2_000102-T1	1880	2027.45	104.735	10.0799
CIMG2_000103-T1	2343	2525.53	28	2.16332
CIMG2_000104-T1	73	20.3079	0	0
CIMG2_000105-T1	73	20.3079	0	0
CIMG2_000106-T1	1095	991.365	44	8.6603
CIMG2_000107-T1	303	119.581	18	29.3714
CIMG2_000108-T1	1449	1428.76	43	5.87248
CIMG2_000109-T1	3774	4125.67	132.564	6.26966
CIMG2_000110-T1	1005	921.617	12.4364	2.63303
CIMG2_000111-T1	447	244.148	49	39.1613
CIMG2_000112-T1	726	581.932	94	31.5188
CIMG2_000113-T1	4143	4062.08	407	19.5506
CIMG2_000114-T1	71	19.835	12	118.049
CIMG2_000115-T1	2723	2595.38	170	12.7809
CIMG2_000116-T1	4953	4986.08	144.027	5.63634
CIMG2_000116-T2	4765	4818.26	364.973	14.7804
CIMG2_000117-T1	1178	1006.88	49.0455	9.50466
CIMG2_000117-T2	1300	1114.93	30.9545	5.41737
CIMG2_000118-T1	846	698.505	1057	295.27
CIMG2_000119-T1	2229	2266.85	224	19.2815
CIMG2_000120-T1	1128	1060.83	766	140.896
CIMG2_000121-T1	423	219.535	13	11.5546
CIMG2_000122-T1	639	404.022	539	260.314
CIMG2_000123-T1	681	476.911	856	350.227
CIMG2_000124-T1	384	181.825	44	47.2185
CIMG2_000125-T1	2811	2791.54	1425.47	99.6389
CIMG2_000125-T2	2869	2844.26	94.5261	6.48479
CIMG2_000126-T1	822	681.405	1477	422.95
CIMG2_000127-T1	849	622.498	424	132.905
CIMG2_000128-T1	195	49.9311	5	19.5395
CIMG2_000129-T1	348	153.162	7	8.91784
CIMG2_000130-T1	2565	2387.55	1414	115.561
