"","Mycelia.r1","Mycelia.r2","Spherule48H.r1","Spherule48H.r2","Spherule8D.r1","Spherule8D.r2"
"CIMG2_002078-T1",35.4584463666609,31.6927295673262,54.6144579242739,56.7843594269295,38.6390381470552,24.3842561756966
"CIMG2_002079-T1",8.83231429114972,6.78439641061684,12.8385059572858,10.5383743630079,25.2354821299678,25.7064068314664
"CIMG2_002080-T1",45.4647765994542,41.8250665211933,124.13903165009,137.9379529882,107.491540475807,95.9069011813192
"CIMG2_002081-T1",9.10440060404528,8.75604650951911,3.77917609358384,1.14375679532811,3.24020544305323,2.97357355546428
"CIMG2_002082-T1",12.4499483665372,11.1065629550677,5.48763098285526,8.42259125701909,5.16417862236743,4.47942533453211
"CIMG2_002083-T1",34.5749762569777,27.7903657489753,29.0408756438325,33.052688737685,19.1181727085341,14.3938391535328
"CIMG2_002084-T1",35.9302917673024,31.5563556909305,32.7765867989161,33.7161744723497,33.6167182526078,26.3761782693091
"CIMG2_002085-T1",39.2068320186115,41.4365203125139,22.3983473176036,25.1003857592871,29.6796373433062,21.5791038588156
"CIMG2_002086-T1",0,0.84365046516284,2.32828634751024,1.5970712064883,0,1.24468543128956
"CIMG2_002086-T2",32.4051367998779,28.8684179738775,46.2686276656516,47.1428541647698,51.2776531553129,42.0203235196889
"CIMG2_002087-T1",111.741876048198,65.8355385868352,241.008319758348,237.079205175133,267.424931314039,236.065574160236
"CIMG2_002088-T1",24.9220367321105,22.5597924765462,41.4159691959635,44.8378432663746,50.4586890627189,43.0659943169552
"CIMG2_002089-T1",14.2492782537056,13.4824581286201,17.7511145459982,18.5862072338605,14.061274963477,11.1295163257513
"CIMG2_002090-T1",40.3825112516399,36.3844911769414,25.6381962189703,27.3873189503524,16.6848495837958,12.6949686927491
"CIMG2_002091-T1",6.78224538587733,8.90381287485978,6.87161199840001,6.90915860982502,10.6425100486258,9.98782954593944
"CIMG2_002092-T1",26.7681685778101,36.1529913867269,3.19997557860956,4.03030105436444,5.8647188201388,15.8853051256846
"CIMG2_002093-T1",44.5557419311832,38.2437846366414,13.988004854497,13.952652777416,12.9014485745745,10.6460622767153
"CIMG2_002094-T1",12.5416414852803,10.446948328895,30.0755390375245,33.5043812121278,36.6110495381436,26.6521488380274
"CIMG2_002094-T2",2.46912025651149,2.53448064624805,6.28919478264403,3.59567282914579,1.41853886725426,1.18178664222299
"CIMG2_002095-T1",10.6874872041928,8.14658644316444,8.90076274275854,8.90491267547036,10.8737701271467,10.3571637464122
"CIMG2_002096-T1",16.3349268775667,12.621689517007,9.5746747260359,10.1343527159005,6.67363630394768,5.46545455769631
"CIMG2_002097-T1",220.625245634811,222.535042710092,7.67358897687654,6.39824481568469,58.1567397794581,61.8818660421121
"CIMG2_002098-T1",62.2929300597116,51.1494828736749,146.321261265231,159.233265512411,47.9864388805232,36.898465691005
"CIMG2_002099-T1",44.0135674757603,50.0745518896012,29.4153316178091,32.5759685723859,36.0162104184553,27.5489747640162
"CIMG2_002100-T1",231.434529946463,287.848320640863,24.3263978383081,14.2486028869726,22.5652117035864,34.8664747427616
"CIMG2_002101-T1",64.0122109394275,51.4082867936443,9.53008454946933,9.05014957072449,4.05158867759124,3.24857143147926
"CIMG2_002102-T1",11.8954383804277,14.2728043067591,28.9757665532206,28.6343135164799,24.9601672404205,19.1061599739012
"CIMG2_002103-T1",12.4992924534997,18.1341860208643,15.1010134196978,17.232328450713,57.6233620442498,32.2838842182167
"CIMG2_002104-T1",10.8157111966993,10.2913251875306,6.02099957328605,5.77610615059126,14.7356368537589,7.8095535770886
"CIMG2_002105-T1",5.76412976787837,9.17350376802509,16.2013163502871,19.4111369099038,30.2963644870069,28.3884967612048
"CIMG2_002106-T1",24.144722245213,20.0182088003854,17.209216505179,20.9372176155394,11.2309864688502,11.7302178084497
"CIMG2_002106-T2",2.16357712998195,2.99377583535943,2.0949019308967,0.639804126311944,2.26739453677014,3.15265909660639
"CIMG2_002107-T1",27.5110136850667,26.3617813624671,29.3718031607395,31.2605699946123,19.3153906046872,14.4627595241327
"CIMG2_002107-T2",14.0372342683722,4.67127746014936,0,1.77696465065206,1.26428513544155e-07,3.09281915772891
"CIMG2_002108-T1",119.191866519545,78.4334242017683,79.4478145922279,86.4895808612557,97.9200691463823,57.7784934021342
"CIMG2_002109-T1",107.184665464683,132.305917219744,140.214813868722,120.800365770013,228.285886231835,164.140312751759
"CIMG2_002110-T1",270.360260186445,237.357943591586,588.260010795874,589.448279538091,1946.02410730512,2008.62693731661
"CIMG2_002111-T1",34.2384595677691,27.0529052918969,27.0728212950858,31.7307659613485,30.7815059332791,26.4977894296423
"CIMG2_002112-T1",33.574636435135,29.6319060041518,85.3663527142949,83.3403566482333,98.1844900839711,95.4636962248905
"CIMG2_002113-T1",60.820337910155,52.6113726074404,52.7948091955649,53.1482946570842,41.9353964199875,34.3649189785852
"CIMG2_002114-T1",2.32980899792589,1.29901679975286,1.38800243463172,2.03747620363133,1.647338737049,0.810139591681052
"CIMG2_002115-T1",15.0048687641044,11.6186034444398,17.3204429163418,17.4412401799165,16.538812923054,9.78487034222402
"CIMG2_002115-T2",2.57662203226852,1.03919411687515,1.36292515330396,2.89191466492079,1.74732965211814,3.65966628147292
"CIMG2_002116-T1",0,0,0,0,2.69813954667034,6.16695552698158
"CIMG2_002117-T1",38.7067337980611,39.0358842449472,61.3495313601424,63.38731404548,28.256452731018,21.0729354332104
"CIMG2_002118-T1",23.4509143721137,24.9757793016017,20.3072824473001,22.0718389605111,20.5323516444043,14.6399952736573
"CIMG2_002119-T1",58.463359197291,47.242367565166,137.431727133271,137.728674115885,122.438715447952,116.650266554902
"CIMG2_002120-T1",11.827335352463,9.61174183691753,14.6820854554784,14.7040426371321,8.85517440943148,7.45490170831946
"CIMG2_002121-T1",73.6317434879163,50.3599912221519,79.6683151862598,80.670140293808,101.615481088243,107.62371959134
"CIMG2_002122-T1",25.6722497573789,21.6639083319866,23.0942024352046,26.3821410554134,45.2943886152851,36.3748066951969
"CIMG2_002123-T1",47.8080131875748,49.1746195056833,34.4445908170901,38.9828677516392,58.8443994194914,46.4574183279013
"CIMG2_002124-T1",62.797914794796,49.9365738028786,56.55967673277,59.6995807097755,45.5286996795985,28.3679669730443
"CIMG2_002125-T1",37.5758152624309,33.9147439252442,49.7600552135158,52.9912190077561,58.4239478633091,42.3279546893418
"CIMG2_002126-T1",6.47735351824758,6.63516492120525,3.29966824453932,2.85234089085332,2.18862900560135,1.30956185282798
"CIMG2_002127-T1",7.64647297866584,0,5.88158096557317,5.92162656703653,4.08232280132415,2.55219824246547
"CIMG2_002127-T2",0,6.96902323670125,9.85415802282396,10.0247755030894,0,3.97190231175225
"CIMG2_002128-T1",88.4574861916464,128.667812928376,13.1454560670406,12.3621959133914,14.956053638958,18.8477726009323
"CIMG2_002129-T1",0.922631910277102,0.210667083434563,16.7643764964206,14.7479789648508,26.5045400127117,19.8666983526823
"CIMG2_002129-T2",1.38852651495795,2.61654571454057,12.2510661551087,14.4976760306845,30.2059162926243,25.4693020392319
"CIMG2_002130-T1",7.20663953082515,7.96235492895527,280.657327831314,304.470335078215,437.119405998017,356.130473280274
"CIMG2_002131-T1",12.7857154940925,12.06187552188,79.410291786665,83.7681115300294,69.3009123196534,48.6418294605471
"CIMG2_002132-T1",8.7900194835947,8.04805826776018,16.9783782844202,17.7424467396646,7.48320712512722,5.76498332072999
"CIMG2_002133-T1",19.1934563901363,14.9335972499837,45.2364323104191,41.3004352710843,40.0281249351616,19.898427050967
"CIMG2_002134-T1",12.6531102630532,13.5969304090304,0,3.41508339290505,2.45788776293649,0
"CIMG2_002135-T1",96.7526445708144,104.160563544912,73.9288704356631,92.4335403896767,99.7488349455644,130.266115507614
"CIMG2_002136-T1",43.381824081748,39.624404305857,34.6986452605277,33.2875304635801,57.3464229556417,47.2929617169772
"CIMG2_002137-T1",421.346869524412,337.813928083122,75.4599155100335,71.7208376960806,73.022124891029,61.6364381422556
"CIMG2_002138-T1",8.96836684356361,6.83586315611992,12.8741184074791,9.77754378937266,12.5413812601185,6.66609989509209
"CIMG2_002139-T1",25.5770286334198,10.2156587355192,43.929641613993,21.5968127337362,24.2510288809392,16.6237127836313
"CIMG2_002140-T1",19.048351102054,23.345714781372,16.3981485296411,11.7606075546879,6.62631638928086,7.80423846246249
"CIMG2_002141-T1",7.01537567717097,7.1038584361666,66.7879301271062,73.167629914545,121.889603405497,104.438872265583
"CIMG2_002142-T1",25.6521307130318,12.4927347513084,212.661720713205,217.639804184433,445.43574452363,383.032813108188
"CIMG2_002143-T1",234.433542423828,149.302422217254,390.213504217788,416.269399596277,843.238968403624,689.096458846516
"CIMG2_002144-T1",71.8979560459708,58.0403864253713,116.793299578881,141.929028929543,169.806079512288,150.692667072348
"CIMG2_002145-T1",101.391961803347,53.7627483088193,120.896049741881,128.148937614524,186.044593585136,145.258421230301
"CIMG2_002146-T1",33.1303155904626,27.4031524154277,58.7863529458702,64.1718339550658,62.9865840719461,49.6624800841429
"CIMG2_002147-T1",36.8331671458838,21.2450174400683,20.6210318809471,22.1481765064284,22.8205895634738,17.9641006871573
"CIMG2_002148-T1",0,0,0,0,0,0
"CIMG2_002149-T1",2.78654044831608,3.22517319411997,2.63446268899425,2.81537202056977,3.11559530814544,3.20151971207213
"CIMG2_002150-T1",8.11156286019992,3.41875079929049,3.13269276955526,2.47557443702261,2.62975738976142,1.28033793173555
"CIMG2_002151-T1",7.78445135332882,5.27990139599452,9.91796079555425,10.3725322315837,6.145067571258,3.00735509299963
"CIMG2_002152-T1",18.5775752199053,11.696882087081,18.778106330878,24.2648504509512,9.01032650725986,7.54549183806638
"CIMG2_002153-T1",23.2703989731982,14.7525021395373,28.5443842785284,35.7189241930844,16.3236289156306,13.5175538910756
"CIMG2_002154-T1",13.6837478978222,6.84372731294917,16.2708830514303,15.4628197844292,5.45639466804951,6.0384988859827
"CIMG2_002155-T1",137.556570740719,146.869638975798,329.775313271653,314.331779552965,1157.96447081139,1390.84084141254
"CIMG2_002156-T1",37.3296511724885,27.1226741607186,16.7787445142712,19.4810105645833,14.6983750119793,9.40049479281406
"CIMG2_002157-T1",1351.87490683265,1423.09064234099,268.475152281296,274.387680102205,134.20547976832,110.300798209607
"CIMG2_002158-T1",8.83082112665063,6.75672510115405,77.5646003354575,74.1354729782812,260.36003340025,286.660461018196
"CIMG2_002159-T1",3.43631215692709,1.51270234129856,2.52912238194378,2.12700215196496,1.54005296404855,1.43082317299301
"CIMG2_002160-T1",6.32481353763272,7.3278104683661,13.2281568612928,11.29793511879,3.51767683427995,8.97822080307472
"CIMG2_002161-T1",44.9474041274347,62.5819128784974,69.8796708508821,73.1834819192783,73.8104869951984,56.0955277052879
"CIMG2_002162-T1",21.090557427949,30.5948368781767,28.8935399952576,18.3829255181011,19.3956391645743,10.2764899118041
"CIMG2_002163-T1",2.22900564164483,1.97897678670631,20.2795751361123,21.8485005211872,20.1025644549574,14.9738758809212
"CIMG2_002163-T2",2.03774505505543,2.48762371260956,2.57767714303742,2.41425334927307,1.18863731269852,1.33132116150478
"CIMG2_002164-T1",3.24008418581513,3.28989927151282,6.48233690979253,6.97304178978509,2.67496371020605,4.45006447556147
"CIMG2_002165-T1",2.60455605093853,1.62218713646798,14.7665141234567,14.7162022187117,12.1876896963489,10.9939902001879
"CIMG2_002166-T1",27.1966603656475,33.3459137596024,33.5657771975106,45.9070742215043,24.177551428037,22.7005209279833
"CIMG2_002166-T2",20.2546678055548,12.1752809222807,32.6380673512065,30.1192006961776,32.831731883778,33.6756325383167
"CIMG2_002167-T1",668.090455108946,606.959558806436,684.631873300776,675.297421673489,579.432391846494,533.169976096856
"CIMG2_002168-T1",57.0216293802726,67.4657118662037,5.30511285547295,3.721902938521,5.49578345685835,2.98726625291598
"CIMG2_002169-T1",73.1378328986686,68.7719301901783,210.748865608459,211.274932542871,156.571400846011,116.241727757996
"CIMG2_002170-T1",73.6675603864695,52.8595321277001,86.5873153472289,87.2140588052546,73.2677715847505,62.1510641724003
"CIMG2_002171-T1",8.40592325524334,8.37587015502961,8.4685217814049,9.06355071069798,7.21596930594848,4.67965856488583
"CIMG2_002172-T1",23.5464969612881,19.5676091926285,2.90580330828923,3.91794915733099,4.80151187967425,1.90064407012375
"CIMG2_002173-T1",138.419893888354,139.535685461626,124.63352929854,136.538219916765,106.202896059754,78.4719332189997
"CIMG2_002174-T1",15.2115073086028,14.4283778294314,9.41635326583255,8.66173232918554,7.02563158549372,6.73453195838679
"CIMG2_002175-T1",7.70178071609802,6.1861583897213,3.83783585720793,5.70368795949953,17.7962161889034,13.0130107967832
"CIMG2_002176-T1",3.0167678262356,4.01980322337536,1.02516182811253,1.02857991035284,2.69041451152854,1.47586845088783
"CIMG2_002177-T1",20.4110482254765,23.6043583556829,16.8022823956493,18.3641121920776,12.6318435929246,9.94417684388099
"CIMG2_002178-T1",21.5170766013758,21.7773757015606,28.4433222683676,30.4356829908541,21.9930966503031,15.3009527232222
"CIMG2_002179-T1",31.8149408829328,35.5438577203189,35.168150703809,35.1531691331903,28.2562580845669,23.5706058124822
"CIMG2_002180-T1",114.85120080078,96.3098641113221,80.3537914613124,86.5864753599319,88.5407644830612,70.8424243162268
"CIMG2_002181-T1",40.5977451156312,31.5689915723835,55.1173808000341,52.1432366666173,20.5300695262575,17.6099003470841
"CIMG2_002182-T1",22.8436705727897,23.9049958284052,25.3337988805172,24.4856859030527,23.5140881163383,23.7755678491343
"CIMG2_002183-T1",42.3299962169512,36.6392489226833,55.7824874047658,64.4736683406382,70.2801910297942,51.5709205059042
"CIMG2_002184-T1",56.5986223091615,57.6323846721874,44.0966428471888,41.2723494792424,70.2413546486247,69.64598289967
"CIMG2_002185-T1",58.1335235807023,52.6218421000836,22.362150023504,28.6207408547043,25.1693905017115,24.3652547279719
"CIMG2_002186-T1",33.7211175984052,34.2442850063216,28.6154639361714,31.1608939568938,35.252630869909,35.7919786818345
"CIMG2_002187-T1",5.94434495556462,5.80241392147401,16.7266436206871,14.7632558880496,12.879938242579,14.3310528641627
"CIMG2_002188-T1",24.8201262732136,24.0598214996956,46.9672218780665,44.7385354020758,78.2210313259559,62.04326900614
"CIMG2_002189-T1",16.0839048235289,16.4582156626706,14.0945757415335,14.535844811416,28.1285600525701,20.0832373001525
"CIMG2_002190-T1",33.777566234649,27.4475073615101,27.981998703516,33.9423648641389,26.099944887775,20.0744510064298
"CIMG2_002191-T1",18.7769770279644,19.5307006346731,11.825689538172,15.7677268511148,7.60571925708366,6.16849200064071
"CIMG2_002191-T2",3.51117283430733,2.86452725782683,4.55306489051773,2.13307894828354,3.72940227323622,1.77487409551983
"CIMG2_002192-T1",3.4208500666828,1.4117141543517,5.88651876616243,2.53407146657127,3.52521358664873,2.83619344396234
"CIMG2_002192-T2",0,2.37294343135934,0,3.88637252648719,0,1.80073690790876
"CIMG2_002193-T1",4805.41601256327,4375.54611780599,7375.08350649996,7244.19726876421,4636.62850882747,4191.69547325401
"CIMG2_002194-T1",43.9310412248251,25.8928332307257,52.9450199364237,51.2575145130239,24.2221530272247,25.7279024450484
"CIMG2_002195-T1",121.444856348398,129.754588690059,166.541125979188,169.08356261307,139.692193385572,133.15581739026
"CIMG2_002196-T1",10.6209646968567,11.6641164649656,20.5716220412859,19.0864215410669,15.705115462702,14.258013169619
"CIMG2_002197-T1",121.466170486614,117.772783738524,160.310726439972,186.039389610499,165.892918229377,168.999170300972
"CIMG2_002198-T1",4.28907644789022,4.02570813756633,7.61010488111035,7.12598284316727,9.98110309649938,8.88263808049631
"CIMG2_002199-T1",2.21557070611444,5.52758593678078,6.18947289633298,5.60133537411663,5.06349688158719,3.17645989280913
"CIMG2_002200-T1",7.61961225790727,8.45131233365923,12.0590446127923,11.461451133408,15.2251099362993,16.6687062393277
"CIMG2_002201-T1",7.35007258103951,6.15726914099844,8.31151565809743,7.99747608748269,9.9625021578313,7.76939417183278
"CIMG2_002202-T1",7.75655996836712,14.8774778512771,35.2484187257237,32.0648281368422,70.6593476598065,82.9047632397872
"CIMG2_002203-T1",15.4558273748346,12.2204300683953,22.7908735907095,21.5880936159429,18.975366214392,12.2433516314304
"CIMG2_002204-T1",15.5161089646754,17.1193739846903,22.8340296044032,24.3658821110798,7.58712288702328,9.34607271625256
"CIMG2_002205-T1",44.1851939443908,38.6811295917541,41.3416453219743,40.7338542867103,29.8764172928188,24.6541274859198
"CIMG2_002206-T1",24.3074323838105,19.1508129871755,23.1665365882797,21.7000715082983,10.9890953805309,11.5886012407502
"CIMG2_002207-T1",36.8619768812771,31.1597337428672,35.7658638653344,36.3296942083695,20.6053641589046,18.0922967834366
"CIMG2_002208-T1",26.8687720652577,27.3961349003561,228.533288656064,230.277956119084,63.7100413595403,50.6679368281121
"CIMG2_002209-T1",36.7277621568921,30.0310160376098,49.3282154268922,48.3057901109502,51.9231176284813,36.7486683670755
"CIMG2_002210-T1",16.4490914925384,11.5362246423468,25.5517118841352,21.9737919299759,18.2438573204649,16.2574676043527
"CIMG2_002211-T1",13.2644782537792,9.21348137097467,5.55026429307887,5.99696896631047,4.87150390430981,4.05687896652136
"CIMG2_002212-T1",13.0678747296489,9.52565085718889,9.90356357218666,10.1166277953926,9.8368713064747,7.11878079942429
"CIMG2_002213-T1",68.0749614853732,51.0077535603829,7.754094567069,8.80385547545901,5.218748341024,3.68085596267478
"CIMG2_002214-T1",18.5055307732329,8.44046963065526,19.5556784296574,20.8269069009223,10.7945659085324,8.01580064200845
"CIMG2_002215-T1",11.9092536077192,12.2043427280162,31.4799085778489,26.6784455856834,21.7716575446229,17.7082377039929
"CIMG2_002216-T1",46.2636065639323,38.7087173455323,48.9067969346792,51.6597424966276,43.035551763341,45.0433898674239
"CIMG2_002217-T1",9.5915097641804,6.25623362094875,3.0745835357401,3.50071306225724,2.42500106757613,0.0633143821449278
"CIMG2_002218-T1",9.90289514101917,8.57101824813428,12.7816230864762,15.1230742632315,8.40644723426156,7.09739498549287
"CIMG2_002219-T1",63.5465402651404,54.1120469800923,9.03422623230394,8.85721325533232,6.94946261358257,5.44932265422866
"CIMG2_002220-T1",1555.92558723068,1728.91139704586,601.009753106726,560.568038047679,345.677793682537,319.731862928395
"CIMG2_002221-T1",156.933291848534,165.02479920113,101.85078519302,108.962248848425,70.4735615214178,55.8552837316221
"CIMG2_002222-T1",3.32323394576767,2.38641690158032,4.10035465231573,3.61240910770336,2.29344763902786,0
"CIMG2_002222-T2",5.85628689449298,1.82495763579572,0,0,0.015793496343735,1.04773274955929
"CIMG2_002222-T3",0,2.77712909423005,0.921594232465376,0.450498094178855,0,0.776162140627283
"CIMG2_002222-T4",0,0,0.541074032541866,0.49545858813878,0.86149852775686,0
"CIMG2_002223-T1",47.1321926677979,32.7081241845372,37.69037770876,37.2589039903801,26.295096801674,18.3209312702393
"CIMG2_002224-T1",37.2736601343041,39.5039077276046,31.8975944647613,31.5282207280663,22.5488861663092,16.3531430493193
"CIMG2_002225-T1",157.762832725956,154.917422699781,226.913536230914,217.570008221254,284.221251139769,265.736334773636
"CIMG2_002226-T1",90.977862028836,93.7760481432173,58.4989565497593,59.3425228515617,62.1929642572984,60.2155183277234
"CIMG2_002227-T1",22.5328098585466,23.2643017914337,52.9497768558533,52.0533633800937,52.9232200015559,54.5331036573712
"CIMG2_002229-T1",0,0,0,0,0,0
"CIMG2_002230-T1",38.4815599492808,37.1879786362023,46.8299901656965,54.3009997313801,49.2842492067671,51.9133590929968
"CIMG2_002231-T1",308.438589643919,325.622708767127,312.642529116201,294.752102279127,157.180572753147,149.932270927129
"CIMG2_002232-T1",39.406108937467,31.8342877808238,55.0038923090483,53.0729913965519,39.8933066357787,35.79847845839
"CIMG2_002233-T1",4.23685845204154,3.53825838864584,99.5705855910875,112.216328328837,54.5663712495419,43.5056867969955
"CIMG2_002234-T1",42.1879868383411,40.2240732394238,62.4562427352482,66.1102865352428,86.8885082365528,95.4164189937104
"CIMG2_002234-T2",0,0.0968809565203606,0.469820502133915,1.77071092404613,5.32167789614546,0.449780787941249
"CIMG2_002235-T1",11.0542978571552,9.01514718307688,27.261857423275,25.5507402248652,20.9677397465616,16.1949975197008
"CIMG2_002236-T1",33.493791453741,29.1551094005038,46.8319925430237,50.7811450145465,43.4127356509997,47.4963655314947
"CIMG2_002237-T1",0,17.0485617997265,26.996122787165,4.80299058061272,31.6830957911795,14.7824641439916
"CIMG2_002238-T1",6.27737029700397,6.5540029473614,5.62070500322716,5.99524679643854,3.1009222861483,2.23618720546137
"CIMG2_002239-T1",91.0197269604313,65.9688291728682,62.2153165061823,57.6422064023184,83.4863675803764,62.8707268291563
"CIMG2_002240-T1",109.676893657921,124.446643749864,33.6867049120142,28.7628031352194,44.831499927381,39.796854101934
"CIMG2_002241-T1",11.0947696517152,16.9904414611284,7.317146578135,9.74549015994861,5.62297399504371,4.88842461175921
"CIMG2_002241-T2",43.9660164445678,30.3183166096026,17.449274919595,11.0989516495411,12.7218161437552,8.94128894152264
"CIMG2_002242-T1",9.19308560657812,7.45475261794803,39.5857190492954,42.8523596693243,31.1482336030829,26.5642288740362
"CIMG2_002243-T1",56.9179148991506,50.4863181728696,71.4161435992381,62.3968854788307,40.7747248480453,31.8498174054026
"CIMG2_002244-T1",36.2999724557203,27.4005700120721,27.0725862208448,33.7521338289132,39.49725968955,12.5513614522822
"CIMG2_002245-T1",3220.56187267662,3629.55543137344,1712.81874392359,1849.93715959531,2938.81731537811,2704.67519179129
"CIMG2_002246-T1",23.3715221084779,18.3758306377566,24.9682484617819,24.0964484873683,28.3468074701761,24.0828296847064
"CIMG2_002247-T1",98.714816630944,99.0157890026009,246.455604665556,267.950633248832,358.316694458789,352.660625731208
"CIMG2_002248-T1",43.7230902097439,32.9612601521219,73.4023067460052,71.5881098387246,75.0369432831311,67.0033308883797
"CIMG2_002249-T1",12.1874392090578,14.3659329890519,8.20873747809835,15.0677175495412,4.66601258371935,4.35468657651883
"CIMG2_002249-T2",17.5882160523958,16.0540511721445,9.04301144648428,9.89057093917294,12.9094695885946,9.65183838396186
"CIMG2_002249-T3",8.69518405855215,2.89546661753883,10.3273307158228,5.58291924288668,7.54852393140658,3.08584629599447
"CIMG2_002249-T4",8.3416818538122,6.42642480740072,5.24509628523578,5.3820488519845,1.12755117571862,7.94811083495514e-09
"CIMG2_002250-T1",22.5396799286562,23.9558108388263,20.631639665616,22.7900463882262,20.812300138588,16.3152430658307
"CIMG2_002251-T1",41.424360238287,35.5322193462567,55.625895021454,59.7875668236164,46.5113337750967,35.5311901744135
"CIMG2_002252-T1",1.48869479578077,4.37686955952231,2.75192341359154,4.18426451497929,16.113030830093,17.9127026728029
"CIMG2_002253-T1",10.6945571107347,14.4580776350942,24.6545846341523,21.3211836114303,31.5278833101221,28.4822304300106
"CIMG2_002254-T1",31.2573503236038,33.8676785224582,59.6861636690004,61.0104907253205,63.3956047713527,57.8150531951388
"CIMG2_002255-T1",3919.79508365165,4562.21986268563,1336.27374604386,1323.60133935531,1209.27303840322,1419.57212895574
"CIMG2_002256-T1",295.524331961395,332.556753719989,135.191927404099,129.311692671306,112.372653612565,125.596655006233
"CIMG2_002257-T1",27.4192234144804,31.111660937466,16.3621138144069,16.9626787720525,89.662999854762,79.593708203868
"CIMG2_002258-T1",95.492798070671,105.828811879186,101.751928160159,94.4676604344,110.038250613141,141.85709876411
"CIMG2_002259-T1",7.7515006319924,8.45260355868976,15.7651038428582,16.8962052381569,13.845866301066,11.8308380083577
"CIMG2_002260-T1",17.0084319776238,16.9581647407264,19.1010005651977,20.5268372793189,23.8639669680346,17.4493442388263
"CIMG2_002261-T1",41.8737816961009,37.8533498920714,30.5176963235144,33.5488472099473,40.1925020553527,30.8758791096734
"CIMG2_002262-T1",1480.18856955477,1336.88800938789,1172.53551835873,1285.83808423501,984.03642023678,963.755776663011
"CIMG2_002263-T1",93.0012648656051,101.976125681002,106.516839445959,104.45537110237,73.9352017975277,78.4887533058592
"CIMG2_002264-T1",2.09031829272893,1.8777726268117,2.88497395252384,2.61723301693749,7.64008638817505,6.0971881081701
"CIMG2_002265-T1",12.092718471195,11.211504408438,11.9330625535738,15.4390773575971,14.0613260956211,15.2150482487731
"CIMG2_002266-T1",90.8227868773257,92.9743289386218,195.240433992562,191.642156890861,229.580533174293,234.346108345168
"CIMG2_002267-T1",587.859672087008,640.025923582387,722.14621612283,714.81283204291,494.894430205972,605.735985349642
"CIMG2_002268-T1",11.4241181044714,10.575964522368,8.62448529782724,7.70767478269471,10.2015582407761,4.33507768430112
"CIMG2_002269-T1",19.9244633068287,17.966792773418,23.9178020522471,23.6799558588638,59.9538676035069,59.1482883259599
"CIMG2_002270-T1",72.435012222877,58.5551063087828,58.9230431870101,64.4622948052949,121.281388181653,104.144543955617
"CIMG2_002271-T1",22.6433812359097,19.8735885640662,49.2690658046739,51.1781057418254,66.2982949994754,63.198278720683
"CIMG2_002272-T1",176.644164140271,192.728439931011,151.739764308234,131.043083297289,115.857873072276,116.26564611777
"CIMG2_002273-T1",50.1387794654146,41.7001726796284,37.7176075564743,40.1138968984221,51.3499700093184,47.4085981038642
"CIMG2_002274-T1",3.29718683283013,2.42238388606127,2.76075479946254,3.65608956503638,1.8803070251126,1.54718211707764
"CIMG2_002275-T1",49.0782615205434,39.2119892628065,53.5118741297834,50.5442778179396,42.7963650472462,38.0090965699339
"CIMG2_002276-T1",8.58980671809956,12.2982520974166,1.99023155846279,1.50022883777656,3.7570252465836,1.94031096484572
"CIMG2_002277-T1",15.7766358707036,13.673779835366,8.3277245746195,4.71415457821808,7.94124077318228,7.0531663303067
"CIMG2_002277-T2",16.6162712742364,14.7232789731223,6.32462405245833,10.6015448639536,8.55465299079087,4.07832144708964
"CIMG2_002278-T1",754.728105229413,809.782258468123,930.64771994204,920.45069069721,697.914807951155,788.133236309085
"CIMG2_002279-T1",1492.37064090062,1639.53710669227,2237.05740560534,2089.34945033112,1691.35244005924,1783.99646353486
"CIMG2_002280-T1",18.2899359754575,20.4271707932162,23.6604679871456,27.4833636262005,26.4195894654812,26.0740436352429
"CIMG2_002281-T1",20.4060130377517,18.9551175057016,24.5468545282535,27.6329035678212,15.2875278120095,10.5884814117555
"CIMG2_002282-T1",21.0306510703401,21.4878418685851,14.2041421862929,13.0872166242093,4.66835671068527,6.84173081729589
"CIMG2_002283-T1",62.4014827939061,53.9786235581027,50.422522395031,44.7748396258606,43.3829468599522,40.4193908361264
"CIMG2_002284-T1",12.9402713073109,16.5403900642923,4.51806517048834,10.961453459258,6.28419184087109,2.23462703598664
"CIMG2_002285-T1",23.0279494758175,17.0372183691251,9.96303858162404,10.6580032271736,5.41694538776355,3.13571111088491
"CIMG2_002286-T1",36.9435526529421,27.0013401181312,3.13433955733114,3.90734171773164,1.23668980440344,1.44615694760744
"CIMG2_002287-T1",16.7644394062294,11.3634005290907,1.97224035419982,2.28981614800325,2.52383595070063,2.40013505918535
"CIMG2_002288-T1",3.8100975774998,4.83894735669962,18.9943813481226,18.3250714446008,31.8591268552046,21.6037499329068
"CIMG2_002288-T2",5.97774859490737,3.97709671511434,6.64242515574207,6.84460061992653,6.14891901645461,7.57584157027965
"CIMG2_002289-T1",19.4045162774695,13.9414631452953,82.014904959262,86.2070331754779,54.9405461600107,35.4819603279107
"CIMG2_002290-T1",1.92236091417441,4.82393442230681,5.7202013807318,4.67992211907023,6.76500356743859,4.35887797443712
"CIMG2_002291-T1",11.3437477148064,14.1649681550091,11.9398130949748,20.5969015058611,14.9009626090565,7.34356074589037
"CIMG2_002292-T1",122.945117117562,122.519268345696,28.0087466784246,31.5417184669705,13.5455561557222,11.9583847666746
"CIMG2_002293-T1",11.1248195317682,10.8557058993364,18.8525644795135,18.7315389092182,14.9334358473918,14.0898236332609
