"","Mycelia.r1","Mycelia.r2","Spherule48H.r1","Spherule48H.r2","Spherule8D.r1","Spherule8D.r2"
"CIMG_00090-t26_1",11.7876284127214,17.8751481023951,24.6534236504925,30.3775701810983,25.1719672870891,21.3543678831205
"CIMG_00091-t26_1",9.62510175352592,12.9200208352291,57.5772388726753,61.4467987019407,25.9621443263381,30.4564829986124
"CIMG_00092-t26_1",12.5419022733928,14.9548231115752,15.1025714767605,16.5646219625671,15.2585675141662,9.72601855283847
"CIMG_00093-t26_1",60.1402023496045,106.2158993474,199.542221411389,186.078089504278,86.1869745609083,88.4135057722724
"CIMG_00094-t26_1",3.39331845298808,5.89986902469555,15.7087393041209,18.719765611155,15.2405853508046,18.9932558835763
"CIMG_00095-t26_1",0.954489050456357,1.67602001968147,4.77443454719161,4.94693970027833,5.81765355549702,5.34990854120408
"CIMG_00096-t26_1",5.12461623566201,9.80242569617405,18.5026820157247,17.3132957471461,11.3981670421109,11.8298584610033
"CIMG_00097-t26_1",0.133225343154574,0.55720996060415,1.71604796445384,1.70725945061612,2.36802643400795,1.39912483765961
"CIMG_00098-t26_1",10.5563624499483,12.8666286635374,24.5245878924738,34.9883421882671,18.8998998841476,24.3578784938904
"CIMG_00099-t26_1",84.3444843119592,134.111666564975,1.71721131430002,1.54740864717746,0.375844649050159,0.76213491140896
"CIMG_00101-t26_1",13.2663197331579,23.3534635131217,6.495260289395,8.54389891901566,4.35070205666456,3.63301565425526
"CIMG_00103-t26_1",8.44454417592559,18.200167217951,37.2370315523252,45.3400163325909,27.8062668349105,27.9797128120594
"CIMG_00104-t26_1",0.700683961040588,1.90050662538962,0.858690805665561,0.393678772347149,0.191155375814336,0.189384412507156
"CIMG_00107-t26_1",8.14739502789392,11.7501435346886,8.10608194925591,6.70437519209654,2.38727122070921,3.01559766911251
"CIMG_00108-t26_1",9.27167982795677,14.753536006267,20.816275557152,24.3945401600804,13.8838998472913,10.4142700908973
"CIMG_00109-t26_1",63.2505236220918,93.4741900000957,127.106638184791,138.814518739902,74.393699029542,84.104232727492
"CIMG_00110-t26_1",5.51963022180371,7.79527847501658,31.274557758461,33.4464676845575,33.1606390814649,40.9250845701254
"CIMG_00111-t26_1",7.77073146962839,8.18463363370573,20.3935034895617,18.4067487967195,19.2546215754881,18.3302386166624
"CIMG_00112-t26_1",18.2627704394065,21.712149908145,32.5259447785089,36.5540679173948,9.50092797347513,7.17002322595747
"CIMG_00113-t26_1",43.5364632093988,57.8025484221208,101.207636201669,101.010431872466,33.8424584658216,32.2710685435811
"CIMG_00115-t26_1",9.79624532487136,11.556327807244,13.5468851172682,13.1182810095829,10.3768288791659,8.63629530433532
"CIMG_00116-t26_1",118.859332854512,150.209912332246,131.092952091996,149.05627527336,77.5718169678787,74.1552120354541
"CIMG_00117-t26_1",3.41566944722694,5.93260909251304,5.61436063315605,8.26941537172248,4.80228915761936,4.28248784859857
"CIMG_00118-t26_1",15.6007842978688,20.1578068338137,3.73299779080778,3.18921376745988,2.43632916931615,2.18368496598971
"CIMG_00119-t26_1",29.8106282190955,43.7100614039766,36.4924876502144,40.0677288798026,29.6301201980499,32.7089449843006
"CIMG_00121-t26_1",39.1110439865573,57.5242764644623,20.1470521001376,23.982478448296,4.7324059441902,3.1631707771708
"CIMG_00122-t26_1",3.03914818794529,2.67486021999721,2.99440499174414,3.04365514852169,1.01820872535921,1.50358718332268
"CIMG_00124-t26_1",43.7365336878761,71.387318234224,17.8746100328303,19.1689183718859,13.8496103197805,14.5638330559992
"CIMG_00125-t26_1",74.9002831100396,115.967885748937,125.542509760397,125.59740637948,59.4387496161979,59.4438484486725
"CIMG_00126-t26_1",282.427545607347,398.522508125142,12.6797432459148,15.2494407201456,11.9078454147952,9.01699083244207
"CIMG_00127-t26_1",4.53967196772549,5.74148688308921,8.04882783085942,9.87852437841297,5.07573726321535,3.88664709055383
"CIMG_00128-t26_1",0.96507965553209,1.86823575786206,1.34056440078887,1.81883232429685,2.92193884197577,2.03027504082661
"CIMG_00129-t26_1",5.47588167910201,4.51884161482426,14.4586226839186,11.2777744672426,3.69576649118672,7.18890718878647
"CIMG_00130-t26_1",0,0,0,0,0,0
"CIMG_00131-t26_1",22.7693147766476,34.8610202938394,91.6705840039134,94.3428727755744,102.613919630722,128.910880449028
"CIMG_00133-t26_1",15.4079304501383,19.658663944968,39.6631432966025,42.9889004506514,22.5904828756019,17.9009730592653
"CIMG_00134-t26_1",2.81954203332858,5.7070861808365,17.809966168858,21.2338642967869,11.198946191841,12.3398156319933
"CIMG_00135-t26_1",19.5503368860023,22.5132724416804,49.5742471135869,50.6397067525578,32.5418213844403,26.4339974261564
"CIMG_00136-t26_1",6.18175394479713,5.43891345549958,6.83137464053075,7.27926921635344,2.15881852766462,1.45512325251735
"CIMG_00137-t26_1",34.8072023164771,52.9066161517581,68.7944071300933,83.7133139495664,34.8819212732765,26.1622797117734
"CIMG_00138-t26_1",1.49369211488574,3.26006104881593,9.74779827744986,11.6349141337622,8.15593621382273,7.50865793900303
"CIMG_00139-t26_1",12.3544636239002,18.5574928909626,47.9093382005485,49.2606511249881,26.869509717639,29.6742930247334
"CIMG_00140-t26_1",9.05377448798714,13.5744140919684,20.5118087524144,23.3030835439731,13.6891824533957,11.930725857013
"CIMG_00141-t26_1",19.7196821988162,26.4942585626259,53.6513681500853,55.0474479290145,29.0649175791845,23.4402013207223
"CIMG_00142-t26_1",7.65303096742287,8.69608903059067,81.8569029873284,84.4844489830727,65.9563813728847,67.0832212689101
"CIMG_00143-t26_1",11.2167063966363,13.3076824267247,35.9135656689806,45.4436687361581,20.6600789401822,25.929400384141
"CIMG_00144-t26_1",0.34271924165592,0.463659689787499,1.89956967589529,3.2670592719552,1.49744311227539,0.550643325551813
"CIMG_00146-t26_1",21.6525612470596,31.6797472319001,73.5272018040784,68.6388072421731,56.8156485264202,54.4772181888795
"CIMG_00148-t26_1",28.1781710678316,36.7686667578596,132.441210477629,142.056751582739,46.3466599234068,37.5541751069348
"CIMG_00151-t26_1",14.9749282507141,28.0876566392603,157.518629870818,169.371183993855,39.89101318875,39.8366509195844
"CIMG_00152-t26_1",14.922255836028,29.3288857187039,13.4257729907975,11.7903636961017,6.5146062458066,6.29154887512578
"CIMG_00153-t26_1",1.74120498241632,1.83528442384697,4.95370818119461,5.14731496383675,1.83421468196512,2.71927295163389
"CIMG_00154-t26_1",0.610429441835736,2.82487276486346,9.2735424040789,9.13717773611687,1.99128120495186,6.00188292191281
"CIMG_00155-t26_1",4.44399704890698,5.61638173586199,26.2948846835206,26.3313648883524,13.3893646703315,13.8266778490253
"CIMG_00156-t26_1",4.76518854856578,11.2571927766871,5.13442502597346,9.470363269915,5.85546744406632,5.29793734952833
"CIMG_00158-t26_1",7.87832633802289,11.5336779151563,9.52737067287866,10.5426345944795,7.5535190152422,5.77829663745608
"CIMG_00159-t26_1",15.9816400954753,17.5292081265594,20.1937911442146,19.4115822313029,16.5593457585548,14.128582555863
"CIMG_00161-t26_1",83.7643766990613,101.446182025765,201.46094592876,198.235536473711,50.3396752160116,37.6769220326976
"CIMG_00162-t26_1",10.3135907038806,11.9750147281241,13.8010519739165,14.0066192188994,22.9225885241257,18.6181096524127
"CIMG_00165-t26_1",1.22613367418081,1.89029559626716,3.85498940241934,2.21978173701444,5.94127145460706,6.99296683390872
"CIMG_00167-t26_1",0.574371967433807,2.13424003507575,2.274552943332,2.36093872597186,1.67209083455788,2.05398079132052
"CIMG_00168-t26_1",4.71103591043075,5.13069124020516,18.982089500164,9.97058910610621,10.5581434233633,12.7803416506007
"CIMG_00170-t26_1",11.9015125299898,13.5152864812616,17.5647246877479,19.6864579095807,10.9815588224276,11.2544361904
"CIMG_00171-t26_1",68.6149260090473,112.918706197767,32.0316919399972,50.7653763372249,102.374054446324,86.4744388067005
"CIMG_00172-t26_1",4.47013487241276,5.12529877299445,17.0967377784563,12.5532434746028,27.7193210312585,28.8885911614102
"CIMG_00174-t26_1",8.15197789954905,10.2990541565273,24.0700000513224,25.2943575495542,7.38470589204873,5.47744095033734
"CIMG_00175-t26_1",2.42595133917103,3.73942383452499,12.2249171787377,15.2135982883923,6.74065679649862,9.65735762545471
"CIMG_00176-t26_1",26.1215986815967,47.2357843703994,50.0435012216065,54.2219454498796,66.4812931569125,71.6823869456628
"CIMG_00177-t26_1",0,0,0,0,0,0
"CIMG_00177-t26_2",9.75457243935856,11.9839759122195,45.9668981248945,50.1063019440312,29.510381071329,27.0967449822048
"CIMG_00178-t26_1",39.3107365937207,65.6017537417297,107.127912788389,109.911751164219,71.6639152690083,66.1745857568411
"CIMG_00179-t26_1",13.3982714289028,17.0077700387368,61.7870633030373,60.7638832373597,47.8780055590435,47.1500788318934
"CIMG_00180-t26_1",2.2631948683525,3.02910099929843,7.61835494978815,7.18845856240732,3.57364294613754,6.21594757214049
"CIMG_00181-t26_1",191.956845294707,244.144007617504,243.006255163875,266.106231220622,215.335368326158,192.721943953247
"CIMG_00182-t26_1",4.03715896945712,3.84321557520962,7.3964361166274,9.64433538236889,5.74954288054774,5.34321582531675
"CIMG_00185-t26_1",26.4555674177583,31.3071851465925,86.4080440275194,92.6912239211548,15.6631017654095,12.589855707382
"CIMG_00186-t26_1",0,0.536369504603242,9.82421270203263,10.0045120663479,8.21395016217273,6.22766113167849
"CIMG_00186-t26_2",4.16953191611607,5.79571561484824,31.5404638731817,30.1173624623168,14.7422647775605,16.2755976661907
"CIMG_00187-t26_1",3.5847826148153,11.5187158173488,10.0598975850351,12.2191393188835,8.51774989600572,8.19979307960938
"CIMG_00188-t26_1",0,3.09224911208937,8.78217698092971,9.4238194430697,6.26208719205204,8.53437936822947
"CIMG_00189-t26_1",2.10391441510603,1.74952363569127,0.158333281908435,0.523086966849352,0.0558350490227855,0.113575062110747
"CIMG_00190-t26_1",0.981788480123652,1.80737089661655,6.59520563572531,6.40804751776673,5.14373672937427,3.43163258674622
"CIMG_00191-t26_1",0,0,1.60788934079421,3.09835727868028,1.58866550219179,1.19769179200667
"CIMG_00193-t26_1",11.1213667216342,12.8627379327328,10.248278616189,10.7757240968671,8.86625961793086,6.16469912649404
"CIMG_00194-t26_1",0.834548872462358,3.48130138038528,9.24233058892934,9.59305094966682,12.5687991721859,6.30043176668025
"CIMG_00195-t26_1",6.44783744659617,4.42873271231616,4.61591520676696,3.05078613988293,1.50634026077255,1.21663380268543
"CIMG_00196-t26_1",16.5903868512757,14.3350370128189,37.3427706546071,40.499717032084,20.947901743797,17.6610876199427
"CIMG_00197-t26_1",39.962152174133,68.5287230487072,175.538793173429,173.702535538056,108.371070937834,136.342061057537
"CIMG_00198-t26_1",60.7713360381467,86.9361769392007,453.624433979884,494.814504816791,216.792834510824,249.351019706735
"CIMG_00200-t26_1",1.95476118842124,4.34263597101349,4.3643793161127,3.31588855007434,2.2565877216802,1.83010398517203
"CIMG_00201-t26_1",9.68101532827935,6.96204595981379,5.79444662760327,6.30291371353916,3.88366929991975,4.37468709687654
"CIMG_00202-t26_1",6.83856676303628,8.90089150849313,1.32330059242846,1.75814045182898,1.84552654935681,1.33667964880508
"CIMG_00203-t26_1",6.26918178449394,6.98151241785519,2.04664891903658,1.50137996144971,0.625172527255136,0.716230454909279
"CIMG_00204-t26_1",8.90128914524878,6.28142563286924,11.1042379606544,10.7523123080374,2.27975883018609,5.53963652294398
"CIMG_00205-t26_1",12.7373453363654,16.4479068787413,26.6762696572252,27.3481377723417,16.0367850905846,15.3585242991014
"CIMG_00206-t26_1",7.62656971623766,9.91237182675447,19.6194925037782,19.3874160964848,9.00424307656947,6.42426283000191
"CIMG_00207-t26_1",5.51139123506547,1.67263265334639,6.13300497365259,3.70923391575412,1.56508659988566,1.36604968475105
"CIMG_00208-t26_1",37.3308819605168,53.199252586526,85.6901074576407,91.0081221731972,34.8976104290696,30.2762440769873
"CIMG_00209-t26_1",6.57705118822355,5.43840041172994,19.6925600732686,22.3330917814737,3.74362864426507,5.49481913516324
"CIMG_00210-t26_1",15.8945681646997,23.4971191067568,34.9623261906777,39.7643420135611,18.8762128014642,18.7743917853406
"CIMG_00211-t26_1",3.50619437516439,5.68797224150542,16.449788775222,16.9397309167443,9.37591561433616,8.13051769816646
"CIMG_00212-t26_1",3.44875507401691,3.53734198122789,3.79071457779394,4.41742529724186,6.52128764485543,6.35603165040454
"CIMG_00213-t26_1",0.691391212838763,2.50709337486972,7.83196609437459,10.7707586577572,6.18884696489857,4.39785221323931
"CIMG_00215-t26_1",30.1576660423923,44.0459475490146,11.5109615712592,12.6541142975745,7.89233717533474,7.45137661018771
"CIMG_00216-t26_1",27.4065428456845,29.9945229570536,39.4064694096023,37.4697173863801,18.1653882804253,14.3156637678777
"CIMG_00217-t26_1",6.49097850328163,4.47296122883627,5.6071513308291,3.66521712448185,3.28483263398077,1.7858986755372
"CIMG_00218-t26_1",10.2156172224426,12.4653733970279,39.7341952102461,42.7712395832975,20.1783877547076,15.4039841991159
"CIMG_00219-t26_1",9.37823838360646,15.5555188707312,3.93450086788453,2.70083797064482,6.75947225196574,6.16142993766538
"CIMG_00220-t26_1",93.8062189964693,138.156799231979,136.416250834981,151.657778749877,49.4006188501937,39.058033243291
"CIMG_00223-t26_1",1.54964905808576,3.21617686482623,6.71655559468097,4.68619103379422,1.36482853939413,1.36007563495928
"CIMG_00224-t26_1",13.8333858527648,19.5238791635748,48.1130535385351,56.3284863674887,40.7746993725555,40.7771973754606
"CIMG_00225-t26_1",8.44584954569994,12.472934820474,32.3341522372999,33.7502453575473,12.163303998088,11.5379939606616
"CIMG_00226-t26_1",3.62180881371349,5.17168328934798,5.04699085882898,8.40868502866521,7.07967186703467,7.29067659951191
"CIMG_00230-t26_1",1.31638689923792,1.38494888512219,5.56769601853806,4.82300655726818,1.4260106637509,2.13932623002958
"CIMG_00231-t26_1",10.2416161805051,11.1000421852389,147.680065944344,159.499874234263,60.0832938098788,66.3165980095444
"CIMG_00232-t26_1",8.68136527687074,12.6285025022707,24.6291398078753,27.9316480520761,9.87219629220284,8.65405764671279
"CIMG_00233-t26_1",8.68253128980888,9.09970435387905,34.3317799951233,37.2663164550656,17.6043456127023,21.349853224105
"CIMG_00234-t26_1",17.0717148888141,21.5438379319816,15.6957264275381,18.0711649578237,4.51173667470264,4.16151038839498
"CIMG_00235-t26_1",20.2807890541479,24.5822817741187,25.8061553691,26.8043353284554,17.4305385751785,14.6262954280748
"CIMG_00236-t26_1",36.4647057722104,50.2919024437975,58.4904021309614,61.7956069689763,34.1686967766829,36.2009907643766
"CIMG_00238-t26_1",0.33605736298475,0.689657882745594,2.98200663982783,3.43771500857008,0.673360940684922,0.545426143019731
"CIMG_00239-t26_1",2.37347477128664,2.36795438777797,9.72659070201557,6.40872251407358,4.30418311253797,0.707210529340831
"CIMG_00240-t26_1",9.29244840430959,9.51680689190942,28.4412009049151,29.6884529784316,11.4600054507364,10.4832527115172
"CIMG_00242-t26_1",16.3287078186564,20.2631672619043,35.9887866547422,39.3738989629144,17.1864014057782,16.0230069708991
"CIMG_00243-t26_1",12.1842280839915,16.614406359796,39.2078728308612,41.0546210829683,17.7797749589549,19.719989347173
"CIMG_00244-t26_1",2.72472500731199,4.45589948877677,15.3053339081678,15.8576975405607,11.4966985010839,9.8469186300438
"CIMG_00245-t26_1",26.8407914174973,26.2925136849216,1.40997598750947,1.44241069524037,0.957736276336986,0.460521987020158
"CIMG_00246-t26_1",99.5257256733186,143.383833512738,45.9381519340789,49.1370883432713,15.367384259394,11.6212794409615
"CIMG_00249-t26_1",1.10095574263526,0.646521983885831,1.84030826565097,2.61083469399802,1.78778170924323,1.52236373853759
"CIMG_00250-t26_1",9.05063678951397,7.59843237320615,12.5424535909526,18.3848975156771,9.34060213777012,9.07746810169002
"CIMG_00251-t26_1",2.68651096804903,2.68517257406637,3.44251629940263,3.13982636292383,2.31768815872812,1.94565091471756
"CIMG_00252-t26_1",11.8580262464388,16.2653173344586,46.0114476989134,49.920137730438,23.0444869517647,18.5330958212062
"CIMG_00253-t26_1",0,1.52218939551451,0.636604628939496,1.87950379977663,0,3.41833325924329
"CIMG_00254-t26_1",13.53111741631,16.3658045274946,13.1011254112315,17.0707547208693,1.15803669402475,0.713928885408004
"CIMG_00255-t26_1",4.99240882040461,10.2331432835423,19.5538148462163,18.8050366734897,10.1621317980036,13.1429494002381
"CIMG_00256-t26_1",32.462483863313,43.4050102393057,200.124382659022,211.558896132552,133.822421911966,132.655665153606
"CIMG_00259-t26_1",50.4189662425673,63.873570716119,192.599896630767,230.294344040521,222.409891755008,302.650914878
"CIMG_00260-t26_1",6.76089274660768,7.95023323233974,10.9339636435252,11.3241204524921,6.25579736677546,5.78698660646102
"CIMG_00262-t26_1",0,0.933116323726531,1.91982298280201,3.156831430427,1.89126970886283,1.88744140368937
"CIMG_00263-t26_1",5.93092595504856,10.3570379028172,14.363431710596,15.5605373628791,10.0615961737417,7.66678617596321
"CIMG_00264-t26_1",4.82651281441751,9.57522332975496,24.8169908063716,28.6018264183493,14.1521107938467,11.4846297517401
"CIMG_00265-t26_1",21.3522178451771,26.9606965594736,62.6350197452888,59.7928461284954,47.5860735189925,45.2366755353543
"CIMG_00266-t26_1",41.3530478874628,60.7238691365352,68.5112463047146,77.4871520866927,52.8767723482022,59.1777031044832
"CIMG_00267-t26_1",10.1251523639619,14.4535084307351,18.9556782556768,20.6253749170303,14.6133473775341,12.8679990760615
"CIMG_00269-t26_1",21.0856874469168,23.7836394680092,129.449303785903,142.047180757079,35.1110867561021,30.8556874781547
"CIMG_00270-t26_1",12.853237942364,15.3711862206265,42.9545623907063,48.3981437008175,25.0148678539255,28.8259875490453
"CIMG_00271-t26_1",19.1024838554384,19.8102838251124,61.4033280341636,64.6033751188336,59.0881294701545,70.3700283351972
"CIMG_00272-t26_1",8.61850469344208,10.2512066601776,149.529782733064,142.405773966656,213.549806355696,274.619038071307
"CIMG_00273-t26_1",10.0394436869361,8.91368742757584,40.1726210992387,39.5050240749216,14.6084512167189,15.8937913151534
"CIMG_00274-t26_1",2.20135380983741,4.07155197473448,5.27554231323666,7.36978412070269,25.8487827733219,28.9459279180153
"CIMG_00275-t26_1",0,5.73601673733948,5.19934299124648,14.0355351946479,6.23729326552949,9.7256384783548
"CIMG_00276-t26_1",14.8227368316307,18.7691822933778,12.7580782611011,15.5923814420733,8.49593845268434,8.05699714392967
"CIMG_00277-t26_1",2.18201436134067,2.76445684626374,8.88908787161013,9.16243172940946,12.8138164544644,16.4574169559451
"CIMG_00278-t26_1",0.622433195636096,2.14017986737497,0.454874006794268,0.11632668143622,0.498862760287103,0.850038984299112
"CIMG_00280-t26_1",19.9872504148577,29.3522285845738,45.6955447816992,48.8538118911237,18.0197648277032,12.708925867899
"CIMG_00281-t26_1",15.2951324966537,20.998955068342,14.577679538328,14.9422564920944,5.99588680754961,6.14880695749896
"CIMG_00282-t26_1",42.1559384423145,74.3125635863348,104.717875253017,103.482337115431,88.4981724463701,126.096601371518
"CIMG_00283-t26_1",6.9285459056185,10.4789542318223,10.9197842355212,4.39668724290932,5.80481245087164,6.59110029280041
"CIMG_00284-t26_1",385.460364384131,695.37889251415,7.7802445319897,8.98973317440944,3.94344220864174,3.85744403805103
"CIMG_00285-t26_1",24.9076323297282,31.0205233086461,32.4548434960797,33.7346176391225,17.2968561797822,14.4426775226379
"CIMG_00287-t26_1",51.8795794968123,89.9800484642218,113.081448720748,119.195849874259,109.318117628543,128.303830384297
"CIMG_00288-t26_1",4.4142547219435,7.93315961175432,20.2669004406811,22.9841954546059,18.8862275274649,23.6263367003627
"CIMG_00290-t26_1",10.9574609821802,17.5650085766784,11.6147889712794,10.7877216009573,6.30517718128069,6.7902155763882
"CIMG_00291-t26_1",7.23920577962974,9.54779205573286,27.251689571464,29.2185427495952,15.9207222198102,14.353523574762
"CIMG_00294-t26_1",5.67519966337788,7.04023154838746,13.809961548266,15.7822100252114,9.08522206675525,8.04399083833518
"CIMG_00295-t26_1",14.1165950553779,16.1106277613643,75.3764072769856,71.5016697663202,79.3213498352303,87.1103963232093
"CIMG_00296-t26_1",4.27125446148159,5.09450784487485,2.42143296017804,0.766535943637106,2.1894440497183,0.555019319352565
"CIMG_00297-t26_1",70.6745843235004,103.318120506232,45.8285780323507,45.5391539192081,31.525859157423,29.7049558446632
"CIMG_00298-t26_1",17.4393479823598,14.8201589239457,28.6314034986201,30.050735926735,56.5913080051271,62.6496425250568
"CIMG_00299-t26_1",11.6843337264255,21.3148625568815,40.1174815381484,38.5308895030169,94.9151781943472,131.234721251651
"CIMG_00300-t26_1",12.7837907924914,19.9048703463335,31.5164846755172,24.9565503468524,18.360098338179,26.2211213649123
"CIMG_00301-t26_1",9.5554756505283,14.7975483441029,10.939724263785,10.8109762203205,7.92180576612459,7.92090268368574
"CIMG_00302-t26_1",249.26883092817,433.474460191837,8.03594619623941,7.49583788145265,1.81494300582189,2.13351829800133
"CIMG_00303-t26_1",14.7336459997146,17.2165341463432,21.2611690082268,24.9067777106483,10.1530429074124,8.19278182407981
"CIMG_00304-t26_1",30.5761338019177,57.9429468659734,50.3011796074909,50.5054599511319,26.4422730358546,26.1428089411352
"CIMG_00305-t26_1",2.60144068688158,5.6218819535682,17.5671045445209,16.668110506315,10.4341341748622,7.4329550055376
"CIMG_00306-t26_1",4.35781703996233,5.99270878707576,77.0010242785068,83.3245402366584,85.4071426170182,70.8849876773118
"CIMG_00307-t26_1",26.5674339358399,35.8791735608109,46.1563051063566,50.3989786041982,45.3723859681742,39.880801742336
"CIMG_00308-t26_1",4.86730507536433,6.89286772129967,24.3903021469919,21.7218048698787,16.7441351581364,17.6315067363791
"CIMG_00309-t26_1",29.3523211751158,36.0901038484496,90.4784278699795,99.8765307617844,35.0416829322399,31.5124180038438
"CIMG_00311-t26_1",0.997838760784192,4.30319596080952,3.83332594385408,4.55971530690425,2.02100438107255,3.19774816350485
"CIMG_00313-t26_1",6.19183538766721,12.2560474619153,16.0428203637188,20.4324042103343,17.0248804683599,20.0383817937555
"CIMG_00314-t26_1",2.65318582009263,3.38974154049231,5.98483435465655,6.06618310332244,6.23339743500957,8.75542185653646
"CIMG_00315-t26_1",30.7440886471995,46.1476955716668,14.2156332989489,17.7422286592155,8.636998549168,12.0589111070489
"CIMG_00316-t26_1",15.6442259077503,19.4940592744831,44.0341448230776,46.134495804273,20.7111228581478,17.3023837682055
"CIMG_00317-t26_1",8.73908933016977,11.1980079623305,37.8513115416438,34.3327865965393,30.3136911359352,35.10186424243
"CIMG_00318-t26_1",3.12805933629477,4.83376583950109,2.56892867085135,2.55557421670167,1.21061473752618,0.746415704290887
"CIMG_00319-t26_1",4.49536532633222,29.2662860343107,7.79628930910606,10.8213531939,5.97256104012266,5.8045332152035
"CIMG_00320-t26_1",18.8646615817293,34.6635311801818,21.3363752545516,21.2643801107222,12.6489059121651,12.858252574757
"CIMG_00321-t26_1",53.5603271104727,81.2429831283803,96.3178383641826,108.762730185269,25.5965839812127,24.2685008776495
"CIMG_00322-t26_1",53.4867656498412,102.231992757565,218.593573115781,225.731202898242,135.340251602506,147.087082333856
"CIMG_00323-t26_1",6.56021880342489,6.35693054039084,16.9981504882556,21.0778149833564,6.73913275543857,5.32381922860067
"CIMG_00324-t26_1",16.4100564925539,18.8084806751836,33.0599561160746,34.2766354303578,7.68809546421189,7.10759677703929
